CMS Certification Number (CCN),Provider Name,Phone,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,address,match,lat,lon
377782,"MATERELLI HOME HEALTH SERVICES, INC",5804482600,Yes,Yes,Yes,Yes,Yes,Yes,"3 LITTLETON ROAD SUITE 7, WESTFORD, MA, 1886",False,,
227625,"HEART TO HEART HOMECARE, INC",9786771272,Yes,Yes,Yes,Yes,Yes,Yes,"1609 NORTH STRONG BLVD, MCALESTER, OK, 74501",True,34.942898,-95.74629
687000,PRESTIGIOUS SENIOR HOME HEALTH CARE INC,7272807464,Yes,Yes,Yes,Yes,Yes,Yes,"9225 DOWDY DRIVE, SAN DIEGO, CA, 92126",True,32.890026,-117.14673
67541,COLORADO FAMILY QUALITY HOME CARE,3036327225,Yes,Yes,Yes,Yes,Yes,Yes,"111 WEST ANDERSON LANE, AUSTIN, TX, 78752",True,30.344337,-97.70648
67542,AVEANNA HEALTHCARE,3036940555,Yes,No,No,No,No,Yes,"EDIFICIO 7 CALLE 1, GUAYNABO, PR, 968",False,,
87044,"SUMMIT ORTHOPAEDIC HOME CARE, LLC",3029669604,Yes,Yes,Yes,Yes,Yes,No,"CARR 869 URB PALMAS INDUSTRIAL PARK CALLE 19  BO P, BO PALMAS, PR, 962",False,,
157680,MAXIM HEALTHCARE SERVICES INC,8124758466,Yes,No,No,No,No,Yes,"447 3RD AVENUE N STE 308, SAINT PETERSBURG, FL, 33701",True,27.776943,-82.63712
59673,"ONLYSERVE, INC",5107326460,Yes,Yes,Yes,Yes,Yes,Yes,"CARR 2 KM 156 5 SUITE 402 EDIFICIO OFFICE PARK, MAYAGUEZ, PR, 680",False,,
369123,SPECIAL TOUCH HOME CARE LLC,9375491843,Yes,Yes,Yes,Yes,Yes,Yes,"200 SOUTH 10TH STREET SUITE 407, MCALLEN, TX, 78501",True,26.20203,-98.23034
59668,"LUNA HOME HEALTH, INC",8189888623,Yes,Yes,Yes,Yes,Yes,Yes,"1100 EAST MELTON DRIVE, JAY, OK, 74346",False,,
157681,SIGNAL HEALTH GROUP LLC-S,8002606145,Yes,Yes,Yes,Yes,No,Yes,"231 E MARKET STREET, BLAIRSVILLE, PA, 15717",False,,
148363,"BEST ILLINOIS HOME HEALTH CARE, INC",6303234846,Yes,Yes,Yes,No,Yes,Yes,"115 S CAGE BLVD, PHARR, TX, 78577",True,26.195776,-98.183876
59607,ASSIST ON CALL PROFESSIONAL IN-HOME CARE SERVICES,9259697634,Yes,Yes,Yes,Yes,Yes,Yes,"5265 COMMERCE DRIVE, CROWN POINT, IN, 46307",True,41.47421,-87.4001
398243,LEHIGH VALLEY THERAPY INC,6104402270,Yes,Yes,No,No,No,Yes,"2525 E COLORADO BLVD, PASADENA, CA, 91107",True,34.146114,-118.098145
369127,ACM HOME HEALTH,9375442755,Yes,Yes,Yes,No,No,No,"950 NORTH MAIN STREET SUITE 201, RANDOLPH, MA, 2368",False,,
487003,PREMIER HEALTH CARE SERVICES,3407747427,Yes,Yes,No,No,Yes,Yes,"2288 DREW ST STE A, CLEARWATER, FL, 33765",True,27.967949,-82.74297
127311,STAY AT HOME HEALTHCARE SERVICES LLC,8082455121,Yes,Yes,Yes,No,No,Yes,"6133 BRISTOL PKWY SUITE 140, CULVER CITY, CA, 90230",True,33.984276,-118.39031
167328,UNIVERSAL PEDIATRICS,5635575762,Yes,No,No,No,No,Yes,"130 SOUTH EASTON ROAD SUITE 200, GLENSIDE, PA, 19038",True,40.102512,-75.15184
747962,CARE HEALTH SERVICES INC,7134209539,Yes,Yes,Yes,Yes,Yes,Yes,"1450 S HAVANA ST UNIT 410, AURORA, CO, 80012",True,39.690136,-104.86596
59672,"MEDI-ART HOME HEALTH CARE, INC",3238385458,Yes,Yes,Yes,Yes,Yes,Yes,"22 PLANTATION PARK DR STE 105B, BLUFFTON, SC, 29910",True,32.2715,-80.867645
59680,VIP HEALTHCARE SERVICES LLC,9516019101,Yes,Yes,Yes,Yes,Yes,Yes,"2222 W MANCHESTER BLVD SUITE B, INGLEWOOD, CA, 90305",False,,
59677,"EDEN HOME HEALTH, INC.",8183240728,Yes,Yes,Yes,Yes,Yes,Yes,"113 S BROADWAY, CLEVELAND, OK, 74020",False,,
683189,AVANTI HOME HEALTH OF PALM BEACH CORP,5614990350,Yes,Yes,Yes,Yes,Yes,Yes,"11633 HAWTHORNE BLVD SUITE 308, HAWTHORNE, CA, 90250",False,,
157683,AUNOVA HOME CARE LLC,5742439022,Yes,Yes,Yes,Yes,No,Yes,"2049 PACIFIC COAST HIGHWAY, LOMITA, CA, 90717",True,33.78954,-118.31612
239310,MAXIM HEALTHCARE SERVICES,8107328087,Yes,No,No,No,No,Yes,"114 TURNPIKE ROAD SUITE 2A, CHELMSFORD, MA, 1824",True,42.590714,-71.33023
369128,"GENTLE HANDS CARE AGENCY,LLC THE",6142525224,Yes,Yes,Yes,Yes,No,Yes,"1701 JACAMAN RD SUITE RP8-F, LAREDO, TX, 78041",True,27.56038,-99.46875
369129,COMMUNITY HEALTH NETWORK LTD,3308329582,Yes,Yes,Yes,Yes,Yes,Yes,"9105-A INDIANAPOLIS BLVD, HIGHLAND, IN, 46322",True,41.548096,-87.4713
369130,FRANKLOVE HOME HEALTH SERVICES LLC,6145013691,Yes,Yes,Yes,Yes,Yes,Yes,"31 CERONE PLACE, NEWBURGH, NY, 12550",True,41.49801,-74.03392
369131,CARESTAFF OHIO HOME HEALTH SERVICES LLC,9379071009,Yes,Yes,Yes,Yes,No,Yes,"6130 ELTON AVENUE, LAS VEGAS, NV, 89107",True,36.17196,-115.22546
369132,NORDSTAR HOME HEALTH SERVICES LLC,6143702208,Yes,Yes,Yes,Yes,Yes,Yes,"2858 SUNSET BLVD, WEST COLUMBIA, SC, 29169",True,34.00532,-81.11821
497720,"SUNSHINE ON THE GO NURSING, INC",7038620303,Yes,Yes,Yes,No,No,Yes,"4820 ADOHR LANCE, CAMARILLO, CA, 93012",True,34.205227,-119.00427
239311,COMMUNITY HEALTH AND COMFORT CARE,8106526164,Yes,Yes,Yes,Yes,Yes,Yes,"9826 BOND ROAD, ELK GROVE, CA, 95624",True,38.42371,-121.32848
59679,"21ST CENTURY NURSING SERVICES, INC",3237212300,Yes,Yes,Yes,Yes,Yes,Yes,"3314 MORSE ROAD SUITE 214, COLUMBUS, OH, 43231",True,40.05856,-82.93223
687005,HEALTHMAX HOME CARE SERVICES INC,7722665699,Yes,Yes,Yes,Yes,Yes,Yes,"2751 DIXWELL AVENUE, HAMDEN, CT, 6518",True,41.3836,-72.9031
683198,"LOVING CARE HOME HEALTH AGENCY, INC",2396878898,Yes,Yes,Yes,Yes,Yes,Yes,"649 MAIN STREET SUITE B, GROVEPORT, OH, 43125",True,39.851204,-82.88242
497721,QUALITY HEALTH SERVICES LLC,7039107081,Yes,Yes,Yes,Yes,Yes,Yes,"111 BUCK ROAD OFFICE 300 SUITE 2, HUNTINGDON VALLEY, PA, 19006",True,40.149906,-75.02576
59675,"RELIANCE HOME HEALTH CARE, INC.",6268577777,Yes,Yes,Yes,Yes,Yes,Yes,"142 CANAL STREET SECOND FLOOR, SALEM, MA, 1970",True,42.50817,-70.896095
59676,"DEISTIC HOME HEALTH CARE, INC",8166491475,Yes,Yes,Yes,Yes,Yes,Yes,"1291 E HILLSDALE BLVD. SUITE 225B, FOSTER CITY, CA, 94404",True,37.56762,-122.26716
59683,"OMNIA HEALTHCARE, LLC",5597724673,Yes,Yes,Yes,Yes,Yes,Yes,"6400 EAST MAIN STREET SUITE 202, REYNOLDSBURG, OH, 43068",True,39.95485,-82.82646
683199,ACCURATE CARE HOME HEALTH LLC,8138553549,Yes,Yes,Yes,Yes,Yes,Yes,"960 AVENT DRIVE, GRENADA, MS, 38901",True,33.76329,-89.8171
17178,"PROHEALTH OF NORTHEAST ALABAMA, LLC",2053833538,Yes,Yes,Yes,Yes,Yes,Yes,"20 MAPLE STREET, SPRINGFIELD, MA, 1103",True,42.102493,-72.58481
497722,MINERVA HOME HEALTHCARE,6672254337,Yes,Yes,Yes,Yes,Yes,Yes,"3665 RUFFIN ROAD, SAN DIEGO, CA, 92123",True,32.809956,-117.11935
447585,"ABILISHEATH KNOXVILLE, LLC",8655319988,Yes,No,No,No,No,Yes,"12127 PLEASANT VALLEY RD, CHILLICOTHE, OH, 45601",True,39.372135,-83.05054
77268,GLOBAL HORIZON HOME CARE,8602430560,Yes,Yes,Yes,Yes,Yes,Yes,"9350 FLAIR DRIVE  SUITE 108, EL MONTE, CA, 91731",True,34.071945,-118.06538
67543,FAMILY HOME HEALTH CARE INC,3034818253,Yes,Yes,Yes,Yes,No,Yes,"1673 HWY 50, GRAND JUNCTION, CO, 81503",False,,
687006,ON TIME HOME HEALTH CARE INC,2396749015,Yes,Yes,No,No,No,Yes,"599 CANAL STREET, LAWRENCE, MA, 1840",True,42.70349,-71.16609
687002,HEALTH FORCE HOME CARE LLC,8136094952,Yes,Yes,Yes,Yes,Yes,Yes,"306 RACE STREET, HOLYOKE, MA, 1040",True,42.200974,-72.607346
398246,"BAYADA HOME HEALTH CARE, INC.",6108738202,Yes,No,No,No,No,Yes,"1670 SIERRA AVENUE, YUBA CITY, CA, 95993",True,39.140377,-121.650665
17180,"PROHEALTH-GULF COAST, LLC",8663300609,Yes,Yes,Yes,Yes,No,Yes,"115 UNION AVENUE, ALTOONA, PA, 16602",False,,
157684,MAXIM HEALTHCARE SERVICES INC,3178498440,Yes,No,No,No,No,Yes,"2180 EAST 4500 SOUTH, HOLLADAY, UT, 84117",True,40.674213,-111.82861
747969,A SPECIAL HOME HEALTH LLC,9564886828,Yes,Yes,Yes,Yes,No,No,"7929 N 76TH STREET, MILWAUKEE, WI, 53223",True,43.162434,-88.00483
747968,AMERICAN STAR HOME HEALTH CARE INC,9726853185,Yes,Yes,Yes,Yes,Yes,Yes,"50 LAKEFRONT BOULEVARD, BUFFALO, NY, 14202",True,42.882034,-78.88249
747967,HEAVENLY HEALING HOME HEALTH LLC,9155005845,Yes,Yes,Yes,Yes,Yes,Yes,"4701 CAMPUS VILLAGE DRIVE, ROUND ROCK, TX, 78665",True,30.567667,-97.66234
747966,EDWARDS HOME HEALTH,5127634690,Yes,Yes,Yes,Yes,Yes,Yes,"16083 SW UPPER BOONES FERRY ROAD, PORTLAND, OR, 97224",True,45.40357,-122.75029
747965,SENIORBRIDGE FAMILY COMPANIES TX INC,2108229494,Yes,Yes,Yes,Yes,Yes,Yes,"1168 LAKEVIEW AVENEUE SUITE 25, DRACUT, MA, 1826",True,42.66583,-71.322716
37452,BILLET HOME HEALTH INC - BULLHEAD CITY,8332245538,Yes,Yes,Yes,Yes,Yes,Yes,"1727 W BURBANK BLVD, BURBANK, CA, 91506",True,34.181335,-118.33035
59686,"HEALTHY LIVING AT HOME- MODESTO, LLC",2093007898,Yes,Yes,Yes,Yes,Yes,Yes,"20 N 2ND ST STE 1, NILES, MI, 49120",True,41.828384,-86.257385
377786,HAVEN HOME HEALTH,9182356866,Yes,Yes,Yes,Yes,Yes,Yes,"100 TOWER ROAD, AMERICAN CANYON, CA, 94503",True,38.211475,-122.25704
27034,"ALASKAN HOME HEALTH, INC",9078308548,Yes,Yes,Yes,Yes,Yes,Yes,"8910 N DALE MABRY HWY STE 9, TAMPA, FL, 33614",True,28.03195,-82.50492
377787,SCISSORTAIL HEALTHCARE LLC,9188057333,Yes,Yes,Yes,Yes,Yes,Yes,"301 EAST BROADWAY, ALTUS, OK, 73521",True,34.63782,-99.33115
398248,INTERGRATED HOME HEALTH,4844663938,Yes,Yes,Yes,Yes,Yes,Yes,"79440 CORPORATE CENTER DRIVE, LA QUINTA, CA, 92253",True,33.71041,-116.28264
37450,ENCOMPASS HEALTH HOME HEALTH,6233345454,Yes,Yes,Yes,Yes,No,No,"35 CENTER STREET, CHICOPEE, MA, 1013",True,42.147457,-72.60697
37451,ENCOMPASS HEALTH HOME HEALTH,5203206578,Yes,Yes,Yes,Yes,No,Yes,"340 MAIN STREET, WORCESTER, MA, 1608",True,42.265537,-71.801315
297215,"COMPASSION HOME HEALTH CARE, LLC",7023311744,Yes,Yes,Yes,Yes,Yes,Yes,"3700 NORTH WINDSONG DRIVE, PRESCOTT VALLEY, AZ, 86314",True,34.595963,-112.32737
687007,"TMG HOME HEALTH CARE, INC",4079440618,Yes,Yes,No,No,No,Yes,"487 HOLYOKE STREET, LUDLOW, MA, 1056",True,42.18201,-72.505646
497724,PRIMA HOME HEALTH INC,7039557800,Yes,No,No,No,No,Yes,"653 MAIN STREET, PLANTSVILLE, CT, 6479",True,41.58845,-72.887024
327224,"LUNA VISTA HOME HEALTHCARE, LLC",5054408316,Yes,Yes,Yes,Yes,Yes,Yes,"1000 BURNETT AVENUE, CONCORD, CA, 94520",True,37.975582,-122.06186
747970,"ROSE OF SHARON HOME HEALTH, INC.",7133677275,Yes,Yes,Yes,Yes,No,No,"24301 SOUTHLAND DRIVE, HAYWARD, CA, 94545",True,37.65223,-122.10613
747971,"SACRED CARE HOME HEALTH, LLC",9795313068,Yes,Yes,Yes,Yes,Yes,Yes,"8600 WURZBACH RD STE. 802, SAN ANTONIO, TX, 78240",True,29.521698,-98.571686
747972,"ALL DAY HEALTHCARE, INC.",2813135228,Yes,Yes,Yes,Yes,Yes,No,"2007 OAK TREE COVE, HERNANDO, MS, 38632",True,34.83105,-89.994064
197791,AUDUBON HOME HEALTH OF LAFAYETTE,3372105124,Yes,Yes,Yes,Yes,No,Yes,"2004 CARR 506 COTO LAUREL, COTO LAUREL, PR, 780",False,,
207081,MAXIM HEALTHCARE SERVICES,2078224010,Yes,No,No,No,No,Yes,"12161 KEN ADAMS WAY STE 170, PALM BEACH GARDENS, FL, 33414",False,,
227633,ROYALE CARE,5089268848,Yes,Yes,Yes,Yes,Yes,Yes,"1624 BONFORTE BLVD STE C, PUEBLO, CO, 81001",True,38.293026,-104.59158
227632,WESTERN MASS HOME HEALTH SERVICES INC,4137890132,Yes,Yes,Yes,Yes,Yes,Yes,"6900 MAIN STREET #166 AND 163, DOWNERS GROVE, IL, 60516",True,41.76251,-88.00822
227626,A CARING TOUCH NURSING AND HOMECARE SERVICES,5086858322,Yes,Yes,Yes,Yes,Yes,Yes,"2450 CHANDLER AVE STE 10, LAS VEGAS, NV, 89120",True,36.07431,-115.1172
227635,A CARING HEART NURSING SERVICES LLC,4134553405,Yes,Yes,Yes,Yes,No,No,"4155 E JEWELL AVE SUITE 900, DENVER, CO, 80222",True,39.68272,-104.93817
369133,FRONTIER COMMUNITY SERVICES,7407721396,Yes,Yes,Yes,Yes,Yes,Yes,"1555 EAST UNIVERSITY DRIVE, MESA, AZ, 85203",True,33.422512,-111.79772
227631,GIFTED HANDS HOMECARE,9787702023,Yes,Yes,Yes,Yes,Yes,Yes,"1061 OREGONIA ROAD, LEBANON, OH, 45036",True,39.434074,-84.18596
527322,PREFERRED CARE HOME HEALTH AGENCY,4147601100,Yes,Yes,Yes,Yes,Yes,Yes,"9521 BUSINESS CENTER DRIVE, RANCHO CUCAMONGA, CA, 91730",True,34.098637,-117.597336
227636,UNION HOME HEALTH CARE SERVICES LLC,2022568542,Yes,Yes,Yes,Yes,Yes,Yes,"123 SOUTH BROAD STREET, LANCASTER, OH, 43130",True,39.71303,-82.601974
687011,ALLURE HOME HEALTH CORP,8135987711,Yes,Yes,Yes,Yes,Yes,Yes,"1092 ROUTE 315 SUITE 3, WILKES BARRE, PA, 18702",False,,
747974,"GENEROUS HOME CARE MANAGEMENT, LLC",2102395056,Yes,Yes,Yes,Yes,Yes,Yes,"1590 OAKLAND ROAD, SAN JOSE, CA, 95131",False,,
59687,"PREMIER HEALTHCARE SERVICES, LLC",9253563333,Yes,No,No,No,Yes,Yes,"1650 BARLOW ST, TRAVERSE CITY, MI, 49686",True,44.74026,-85.60554
37453,ACCUCARE HOME HEALTH SERVICES,4802137898,Yes,Yes,Yes,Yes,Yes,Yes,"1200 E GRANT STREET, MACOMB, IL, 61455",False,,
148373,"VALENTINE HOME HEALTH CARE, INC",6304401316,Yes,Yes,Yes,Yes,Yes,Yes,"5924 E LOS ANGELES AVENUE, SIMI VALLEY, CA, 93063",True,34.27173,-118.67573
398252,EKIDZCARE,5709553806,Yes,No,No,No,No,Yes,"5165 S DURANGO DRIVE STE 101, LAS VEGAS, NV, 89113",True,36.095245,-115.279236
537079,COWBOY CARES HOME HEALTH,3077864357,Yes,Yes,Yes,Yes,Yes,Yes,"6515 LIVINGSTON AVENUE  SUITE B- 9, REYNOLDSBURG, OH, 43068",True,39.94282,-82.82152
297214,"FIRST ACCESS HEALTHCARE PROVIDERS, INC",7029022345,Yes,Yes,Yes,Yes,Yes,Yes,"4428 SECOR STREET SUITE 1, TOLEDO, OH, 43623",False,,
497714,HORIZONS HEALTHCARE SERVICES LLC,7035370107,Yes,Yes,Yes,Yes,Yes,Yes,"70 MEADOW STREET, LYMAN, WY, 82937",False,,
67545,ABSOLUTE HOME CARE LLC,7209997774,Yes,Yes,Yes,Yes,Yes,Yes,"210 N CENTRAL AVE SUITE 220, GLENDALE, CA, 91203",True,34.148197,-118.25789
59694,MORENO HOME HEALTH SERVICES,9512515010,Yes,Yes,Yes,Yes,Yes,Yes,"1104 EAST COLLEGE DRIVE, MARSHALL, MN, 56258",True,44.45036,-95.77553
398251,"BAYADA HOME HEALTH CARE, INC.",6103774717,Yes,No,No,No,No,Yes,"9745 E HAMPDEN AVE SUITE 402, DENVER, CO, 80231",False,,
398250,"CAREGIVERS AMERICA HOME HEALTH SERVICES, LLC",6102312022,Yes,Yes,Yes,Yes,No,Yes,"1344 E COLORADO STREET SUITE B, GLENDALE, CA, 91205",True,34.14271,-118.23584
59695,"HEALTHY LIVING AT HOME - PALM DESERT, LLC",7608348501,Yes,Yes,Yes,Yes,Yes,Yes,"4841 MONROE STREET SUITE 235, TOLEDO, OH, 43623",True,41.69474,-83.63385
59689,DYNAMIX HOME HEALTH,5629275820,Yes,Yes,Yes,Yes,Yes,Yes,"11350 RANDOM HILLS RD SUITE 800, FAIRFAX, VA, 22030",True,38.85874,-77.36201
447586,MAXIM HEALTHCARE SERVICES,4236368331,Yes,No,No,No,No,Yes,"1802 N DIVISION STREET SUITE 218, MORRIS, IL, 60450",True,41.377888,-88.42215
59681,LUXOR CARE HOME HEALTH SERVICES,7075618008,Yes,Yes,Yes,Yes,Yes,Yes,"3555 WESTERN AVENUE, KINGMAN, AZ, 86409",False,,
227639,ANGEL CARE VISITING NURSE AGENCY,7812817485,Yes,Yes,Yes,Yes,No,Yes,"701 BRIDGE STREET SUITE 201, LEHIGHTON, PA, 18235",True,40.825054,-75.71653
227644,OMEGA HOMECARE SYSTEMS INC,7814089066,Yes,Yes,Yes,No,No,Yes,"11636 WEST FLORISSANT AVENUE, FLORISSANT, MO, 63033",True,38.78065,-90.27869
59697,CARE DIMENSIONS OF THE DESERT,7604440699,Yes,Yes,Yes,Yes,Yes,Yes,"170 NORTH LA CANADA DRIVE, GREEN VALLEY, AZ, 85614",True,31.86841,-110.99564
59696,"HELENIUM HOME HEALTH, INC.",4083262971,Yes,Yes,Yes,Yes,Yes,Yes,"12540 HEACOCK STREET, MORENO VALLEY, CA, 92553",True,33.938313,-117.24377
59669,"PROGRESS HOME HEALTH, INC",8184845868,Yes,Yes,Yes,Yes,Yes,Yes,"101 S CHERRY ST  SUITE 1, MOUNT PLEASANT, IA, 52641",True,40.965317,-91.54128
747976,365CARE HOME HEALTH LLC,4095480036,Yes,Yes,Yes,Yes,Yes,Yes,"10998 S WILCREST DR STE 122, HOUSTON, TX, 77099",False,,
747977,ABIDING HOME HEALTH OF NEW BRAUNFELS,8303875090,Yes,Yes,Yes,Yes,Yes,Yes,"1 BELMONT AVENUE SUITE 800, BALA CYNWYD, PA, 19004",True,40.00415,-75.220825
683196,SYNERGY MEDICAL SERVICES INC,8506952282,Yes,Yes,Yes,No,No,Yes,"36953 COOK STREET, PALM DESERT, CA, 92211",True,33.779247,-116.35579
67546,ABILITY HOME HEALTH CARE,9706586509,Yes,Yes,Yes,Yes,Yes,Yes,"961 MARCON BLVD SUITE 440, ALLENTOWN, PA, 18109",True,40.642044,-75.44074
497725,ALL ABOUT HOME HEALTH,4342028339,Yes,Yes,Yes,Yes,Yes,Yes,"404 N BRYANT AVE, SHERMAN, TX, 75092",True,33.63684,-96.62443
59685,"FREEDOM HOME HEALTH AND HOSPICE CARE SERVICES, INC",5307424800,Yes,Yes,Yes,Yes,Yes,Yes,"1818 S UNION AVE STE 1A, TACOMA, WA, 98405",True,47.243546,-122.482864
59688,"OMNICARE HOME HEALTH, INC",3102283141,Yes,Yes,Yes,Yes,Yes,Yes,"1130 E DONEGAN AVE STE 8, KISSIMMEE, FL, 34744",True,28.318922,-81.39744
148372,WE CARE FOR YOU LLC,7797744683,Yes,Yes,No,No,No,Yes,"817 WEST BEVERLY BLVD, MONTEBELLO, CA, 90640",True,34.017162,-118.10613
747978,EXECUTIVE HOME HEALTH LLC,9564650557,Yes,Yes,Yes,Yes,Yes,Yes,"301 N KING ST STE 108, ALICE, TX, 78332",False,,
687014,TRUCARE HOME HEALTH SOLUTIONS LLC,8634387056,Yes,Yes,Yes,Yes,Yes,Yes,"130 N BROADWAY, SHAWNEE, OK, 74801",False,,
178106,"AHC HOME HEALTH OF KANSAS CITY, LLC",9138908448,Yes,Yes,Yes,Yes,Yes,Yes,"1710 S AMPHLETT BLVD, SAN MATEO, CA, 94402",True,37.557533,-122.30085
37454,"ARIZONA SELECT HOME HEALTH, INC",4804283526,Yes,Yes,Yes,Yes,Yes,Yes,"481 PLUMAS BLVD, YUBA CITY, CA, 95991",True,39.132854,-121.61413
59703,"HEALTHONE PROFESSIONAL ENTITY, LLC",4084697154,Yes,Yes,Yes,Yes,Yes,Yes,"32260 ALVARADO BLVD, UNION CITY, CA, 94587",True,37.586807,-122.06433
59704,MAJESTIC HOME HEALTH,4087790100,Yes,Yes,Yes,No,Yes,Yes,"37 VARDEN DRIVE, AIKEN, SC, 29803",True,33.53024,-81.74657
398249,EKIDZCARE,4844080290,Yes,No,No,No,No,Yes,"2301 COFFEE ROAD, MODESTO, CA, 95350",False,,
297216,PEOPLESKILLS HOME HEALTH SERVICES,7022677550,Yes,Yes,Yes,No,Yes,Yes,"1375 LOCUST STREET, WALNUT CREEK, CA, 94596",True,37.898483,-122.06187
398247,ALMA HEATLH SKILLED SERVICES LLC,7176091565,Yes,Yes,Yes,Yes,No,Yes,"7577 CENTRAL PARKE BLVD SUITE 204, MASON, OH, 45040",True,39.3294,-84.31764
497726,CAVALIER HEALTHCARE SERVICES INC,7038727520,Yes,Yes,Yes,Yes,Yes,Yes,"1954 AZ-95 SUITE 2A, BULLHEAD CITY, AZ, 86426",False,,
369135,HIS TREASURES HEALTHCARE LLC,2163256555,Yes,Yes,Yes,Yes,Yes,Yes,"3407 W 6TH STREET, LOS ANGELES, CA, 90020",True,34.0636,-118.29561
747980,SUNSHINE THERAPY & NURSING SERVICES,9567236600,Yes,Yes,Yes,Yes,No,No,"40 LINCOLN WAY SUITE 300, IRWIN, PA, 15642",False,,
59699,"DAYLIGHT HOME HEALTH SERVICES, INC",8189562213,Yes,Yes,Yes,Yes,Yes,Yes,"9191 OLD SEWARD HIGHWAY SUITE 19A, ANCHORAGE, AK, 99515",True,61.13773,-149.86395
59698,"ARMING HOME HEALTH, INC",8183614000,Yes,Yes,Yes,Yes,Yes,Yes,"599 CANAL STREET, LAWRENCE, MA, 1840",True,42.70349,-71.16609
227647,HEALTH STAR HOME CARE LLC,7815695364,Yes,Yes,Yes,Yes,Yes,Yes,"600 EAST COURT AVENUE, DES MOINES, IA, 50309",True,41.587666,-93.60885
87045,BAYADA PEDIATRICS,3024248200,Yes,No,No,No,No,Yes,"211 EAST CHOCTAW AVE, SALLISAW, OK, 74955",True,35.4596,-94.788605
377788,HOLISTIC HOME CARE HOME HEALTH LLC,9189663356,Yes,Yes,No,No,No,Yes,"7220 TRADE STREET, SAN DIEGO, CA, 92121",True,32.88868,-117.1652
369136,HEALING SPRINGS MED-CARE LLC,5136792104,Yes,No,No,No,No,Yes,"26236 INDUSTRIAL BOULEVARD, HAYWARD, CA, 94545",True,37.63444,-122.11192
369139,BUCKEYE HEALTH CARE SERVICES LLC,6145375911,Yes,Yes,Yes,No,No,Yes,"4460 CARVER ST STE 2, LAKE WORTH, FL, 33461",True,26.628012,-80.11227
369137,COMMUNITY HOME HEALTH CARE INC,7405321273,Yes,Yes,Yes,No,No,Yes,"6932 MARKET STREET 3RD FLOOR, UPPER DARBY, PA, 19082",True,39.961758,-75.25962
369138,MERCIFUL HOME HEALTHCARE,6146002152,Yes,Yes,Yes,No,No,Yes,"820 MILILANI ST STE 620, HONOLULU, HI, 96813",True,21.3055,-157.86067
59700,"NEW START HOME HEALTH CARE, INC",8187726177,Yes,Yes,Yes,Yes,Yes,Yes,"4520 SOUTH HARVARD AVENUE, TULSA, OK, 74135",True,36.098892,-95.94021
157686,1 ON 1 HOME HEALTH CARE LLC,2193242223,Yes,Yes,Yes,Yes,No,Yes,"3500 WEST CHEST PIKE, NEWTOWN SQUARE, PA, 19073",False,,
687023,UTOPIA HOME CARE,9413434416,Yes,Yes,Yes,Yes,Yes,Yes,"20465 EAST VALLEY BLVD, WALNUT, CA, 91789",True,34.010223,-117.85816
59701,"GOOD SHEPHERD HOME HEALTH, LLC",5624987700,Yes,Yes,Yes,Yes,Yes,Yes,"5920 EAST PIMA STREET, TUCSON, AZ, 85712",True,32.243393,-110.86612
59706,HORIZON HOME CARE LLC,5598404445,Yes,Yes,Yes,Yes,Yes,No,"55 SANTA CLARA AVENUE, OAKLAND, CA, 94610",True,37.82044,-122.25487
427130,PRUITTHEALTH HOME HEALTH-COLUMBIA,8033854922,Yes,Yes,Yes,Yes,Yes,Yes,"7121 WEST BELL ROAD, GLENDALE, AZ, 85308",True,33.638256,-112.21144
297217,"FIDELITY HOME HEALTH SERVICES, LLC",7029124442,Yes,Yes,Yes,Yes,Yes,Yes,"6501 FOOTHILL BLVD, TUJUNGA, CA, 91042",True,34.24491,-118.27334
148375,CANDLELIGHT HOME HEALTHCARE LLC,8155185165,Yes,Yes,Yes,Yes,Yes,Yes,"1107 PERSON ST, KISSIMMEE, FL, 34741",True,28.301859,-81.41496
369134,TOLEDO HOME HEALTH SERVICES LLC,4192141111,Yes,No,No,No,No,Yes,"6330 S EASTERN AVE SUITE 5, LAS VEGAS, NV, 89119",True,36.075527,-115.11871
59692,"GOOD CHOICE HOME HEALTH, INC",8187480007,Yes,Yes,Yes,Yes,Yes,Yes,"3911 OLD LEE HWY SUITE 43B, FAIRFAX, VA, 22030",True,38.846928,-77.30297
157687,MAXIM HEALTHCARE SERVICES INC,8122800630,Yes,No,No,No,No,Yes,"410-412 E FLORENCE AVENUE, INGLEWOOD, CA, 90302",False,,
67547,ALL THE COMFORT OF HOME - HEALTH LLC,3033461292,Yes,Yes,Yes,Yes,Yes,Yes,"10137 RIVERSIDE DRIVE SUITE B, TOLUCA LAKE, CA, 91602",False,,
77269,CARECO MEDICAL INC,8604370238,Yes,Yes,Yes,Yes,Yes,Yes,"9608 VAN NUYS BLVD, PANORAMA CITY, CA, 91402",True,34.24472,-118.45023
227648,CROSSWAY HOMECARE LLC,9783900958,Yes,Yes,Yes,Yes,Yes,Yes,"14101 WILLARD ROAD SUITE C, CHANTILLY, VA, 20151",True,38.88641,-77.43361
377784,"ALPHA HEALTHCARE SERVICES, INC",9185082792,Yes,Yes,Yes,Yes,Yes,No,"3130 GOLANSKY BLVD SUITE 202, WOODBRIDGE, VA, 22192",True,38.651688,-77.30594
